"species_id","common_name","taxonomic_name","method","Albany Thicket","Forests","Fynbos","Grassland","Indian Ocean Coastal Belt","Mixed","NA","Nama-Karoo","Other","Savanna","Succulent Karoo"
"841","Waxbill, Black-faced","Brunhilda erythronotos","perc_pres",0,0,0,9,0,16,0,2,0,73,0
"841","Waxbill, Black-faced","Brunhilda erythronotos","perc_cards",0,0,0,7,0,14,0,1,0,78,0
"842","Waxbill, Grey","Glaucestrilda perreini","perc_pres",0,1,0,0,22,58,0,0,0,19,0
"842","Waxbill, Grey","Glaucestrilda perreini","perc_cards",0,0,0,0,18,64,0,0,0,18,0
"843","Waxbill, Common","Estrilda astrild","perc_pres",2,0,10,31,1,28,0,5,0,21,2
"843","Waxbill, Common","Estrilda astrild","perc_cards",2,0,14,26,2,36,0,2,0,19,1
"844","-","Ortygospiza atricollis","perc_pres",1,0,1,53,0,20,0,4,0,21,0
"844","-","Ortygospiza atricollis","perc_cards",0,0,1,54,0,20,0,2,0,22,0
"846","Whydah, Pin-tailed","Vidua macroura","perc_pres",2,0,8,37,1,26,0,3,0,23,0
"846","Whydah, Pin-tailed","Vidua macroura","perc_cards",1,0,9,32,3,32,0,1,0,22,0
"847","Whydah, Shaft-tailed","Vidua regia","perc_pres",0,0,0,9,0,13,0,0,0,77,0
"847","Whydah, Shaft-tailed","Vidua regia","perc_cards",0,0,0,8,0,14,0,0,0,78,0
"849","Indigobird, Dusky","Vidua funerea","perc_pres",1,0,0,17,3,33,0,1,0,45,0
"849","Indigobird, Dusky","Vidua funerea","perc_cards",0,0,0,10,7,37,0,0,0,44,0
"85","Spoonbill, African","Platalea alba","perc_pres",1,0,12,39,1,26,0,4,0,17,1
"85","Spoonbill, African","Platalea alba","perc_cards",1,0,14,23,1,40,0,1,0,19,0
"850","Indigobird, Purple","Vidua purpurascens","perc_pres",0,0,0,8,0,14,0,0,0,78,0
"850","Indigobird, Purple","Vidua purpurascens","perc_cards",0,0,0,12,0,22,0,0,0,66,0
"851","Indigobird, Village","Vidua chalybeata","perc_pres",0,0,0,14,1,20,0,1,0,64,0
"851","Indigobird, Village","Vidua chalybeata","perc_cards",0,0,0,9,2,24,0,1,0,64,0
"852","Whydah, Long-tailed Paradise","Vidua paradisaea","perc_pres",0,0,0,13,0,13,0,0,0,73,0
"852","Whydah, Long-tailed Paradise","Vidua paradisaea","perc_cards",0,0,0,9,0,15,0,0,0,76,0
"854","Finch, Cuckoo","Anomalospiza imberbis","perc_pres",0,0,0,41,0,22,0,0,0,36,0
"854","Finch, Cuckoo","Anomalospiza imberbis","perc_cards",0,0,0,51,1,21,0,0,0,28,0
"855","Siskin, Cape","Crithagra totta","perc_pres",0,0,66,0,0,33,0,0,0,0,0
"855","Siskin, Cape","Crithagra totta","perc_cards",0,0,81,0,0,19,0,0,0,0,0
"856","Siskin, Drakensberg","Crithagra symonsi","perc_pres",0,0,0,99,0,1,0,0,0,0,0
"856","Siskin, Drakensberg","Crithagra symonsi","perc_cards",0,0,0,100,0,0,0,0,0,0,0
"857","Canary, Cape","Serinus canicollis","perc_pres",2,0,19,44,1,28,0,3,0,3,1
"857","Canary, Cape","Serinus canicollis","perc_cards",2,0,37,29,0,30,0,1,0,1,0
"858","Canary, Forest","Crithagra scotops","perc_pres",4,0,11,26,1,53,0,0,0,4,0
"858","Canary, Forest","Crithagra scotops","perc_cards",1,0,15,18,0,65,0,0,0,1,0
"859","Canary, Yellow-fronted","Crithagra mozambica","perc_pres",3,0,0,24,2,26,0,0,0,45,0
"859","Canary, Yellow-fronted","Crithagra mozambica","perc_cards",1,0,0,14,5,35,0,0,0,45,0
"86","Flamingo, Greater","Phoenicopterus roseus","perc_pres",1,0,16,43,0,25,0,4,0,9,2
"86","Flamingo, Greater","Phoenicopterus roseus","perc_cards",0,0,26,21,0,46,0,1,1,4,1
"860","Canary, Black-throated","Crithagra atrogularis","perc_pres",1,0,0,41,0,20,0,8,0,29,0
"860","Canary, Black-throated","Crithagra atrogularis","perc_cards",0,0,0,47,0,23,0,3,0,27,0
"861","Canary, Black-headed","Serinus alario","perc_pres",2,0,9,4,0,41,0,30,1,0,13
"861","Canary, Black-headed","Serinus alario","perc_cards",2,0,10,2,0,45,0,30,0,0,10
"863","Canary, Brimstone","Crithagra sulphurata","perc_pres",5,0,23,14,3,39,0,0,0,15,0
"863","Canary, Brimstone","Crithagra sulphurata","perc_cards",5,0,25,6,3,54,0,0,0,8,0
"864","Sheathbill, Snowy","Chionis albus","perc_pres",33,0,0,0,0,67,0,0,0,0,0
"864","Sheathbill, Snowy","Chionis albus","perc_cards",25,0,0,0,0,75,0,0,0,0,0
"865","Canary, White-throated","Crithagra albogularis","perc_pres",2,0,14,6,0,35,0,28,1,3,11
"865","Canary, White-throated","Crithagra albogularis","perc_cards",4,0,23,2,0,44,0,18,1,1,7
"866","Canary, Yellow","Crithagra flaviventris","perc_pres",1,0,10,24,0,26,0,13,0,21,6
"866","Canary, Yellow","Crithagra flaviventris","perc_cards",2,0,21,22,0,33,0,5,0,14,3
"867","Seedeater, Streaky-headed","Crithagra gularis","perc_pres",3,0,12,29,1,32,0,1,0,21,0
"867","Seedeater, Streaky-headed","Crithagra gularis","perc_cards",4,0,7,22,1,46,0,0,0,19,0
"869","Canary, Protea","Crithagra leucoptera","perc_pres",2,0,70,0,0,29,0,0,0,0,0
"869","Canary, Protea","Crithagra leucoptera","perc_cards",1,0,78,0,0,21,0,0,0,0,0
"87","Flamingo, Lesser","Phoeniconaias minor","perc_pres",1,0,15,42,1,26,0,2,1,11,2
"87","Flamingo, Lesser","Phoeniconaias minor","perc_cards",0,0,23,18,0,51,0,0,1,5,1
"870","Chaffinch, Common","Fringilla coelebs","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"870","Chaffinch, Common","Fringilla coelebs","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"871","Bunting, Lark-like","Emberiza impetuani","perc_pres",1,0,4,6,0,31,0,33,1,17,7
"871","Bunting, Lark-like","Emberiza impetuani","perc_cards",2,0,3,4,0,38,0,35,0,12,6
"872","Bunting, Cinnamon-breasted","Emberiza tahapisi","perc_pres",1,0,1,32,0,23,0,3,0,40,0
"872","Bunting, Cinnamon-breasted","Emberiza tahapisi","perc_cards",0,0,0,20,0,28,0,2,0,49,0
"873","Bunting, Cape","Emberiza capensis","perc_pres",2,0,14,23,0,30,0,16,1,5,9
"873","Bunting, Cape","Emberiza capensis","perc_cards",3,0,26,15,0,38,0,9,0,3,5
"874","Bunting, Golden-breasted","Emberiza flaviventris","perc_pres",2,0,0,18,0,23,0,1,0,55,0
"874","Bunting, Golden-breasted","Emberiza flaviventris","perc_cards",1,0,0,9,0,20,0,0,0,70,0
"88","Goose, Spur-winged","Plectropterus gambensis","perc_pres",1,0,11,41,1,25,0,5,0,16,1
"88","Goose, Spur-winged","Plectropterus gambensis","perc_cards",0,0,19,33,3,31,0,1,0,12,0
"881","Shearwater, Flesh-footed","Ardenna carneipes","perc_pres",11,0,0,0,44,44,0,0,0,0,0
"881","Shearwater, Flesh-footed","Ardenna carneipes","perc_cards",7,0,0,0,27,67,0,0,0,0,0
"883","Heron, Malagasy Pond","Ardeola idae","perc_pres",0,0,0,0,0,0,0,0,0,100,0
"883","Heron, Malagasy Pond","Ardeola idae","perc_cards",0,0,0,0,0,0,0,0,0,100,0
"884","Swan, Mute","Cygnus olor","perc_pres",0,0,22,44,0,22,0,0,0,11,0
"884","Swan, Mute","Cygnus olor","perc_cards",0,0,42,32,0,21,0,0,0,5,0
"885","-","Spatula querquedula","perc_pres",0,0,0,100,0,0,0,0,0,0,0
"885","-","Spatula querquedula","perc_cards",0,0,0,100,0,0,0,0,0,0,0
"886","Pintail, Northern","Anas acuta","perc_pres",0,0,0,100,0,0,0,0,0,0,0
"886","Pintail, Northern","Anas acuta","perc_cards",0,0,0,100,0,0,0,0,0,0,0
"887","Falcon, Taita","Falco fasciinucha","perc_pres",0,0,0,0,0,100,0,0,0,0,0
"887","Falcon, Taita","Falco fasciinucha","perc_cards",0,0,0,0,0,100,0,0,0,0,0
"888","Falcon, Sooty","Falco concolor","perc_pres",4,0,0,4,26,33,0,0,0,33,0
"888","Falcon, Sooty","Falco concolor","perc_cards",1,0,0,1,8,70,0,0,0,21,0
"89","Goose, Egyptian","Alopochen aegyptiaca","perc_pres",2,0,8,31,1,26,0,9,0,20,2
"89","Goose, Egyptian","Alopochen aegyptiaca","perc_cards",1,0,14,27,2,34,0,2,0,21,1
"892","Flufftail, Streaky-breasted","Sarothrura boehmi","perc_pres",0,0,0,0,0,0,0,0,0,100,0
"892","Flufftail, Streaky-breasted","Sarothrura boehmi","perc_cards",0,0,0,0,0,0,0,0,0,100,0
"894","Oystercatcher, Eurasian","Haematopus ostralegus","perc_pres",0,0,6,0,0,88,0,0,0,0,6
"894","Oystercatcher, Eurasian","Haematopus ostralegus","perc_cards",0,0,6,0,0,93,0,0,0,0,1
"895","Sandpiper, Pectoral","Calidris melanotos","perc_pres",3,0,18,10,3,49,0,0,0,18,0
"895","Sandpiper, Pectoral","Calidris melanotos","perc_cards",0,0,30,3,7,42,0,0,0,18,0
"9","Albatross, Grey-headed","Thalassarche chrysostoma","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"9","Albatross, Grey-headed","Thalassarche chrysostoma","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"90","Shelduck, South African","Tadorna cana","perc_pres",2,0,10,35,0,31,0,13,0,6,4
"90","Shelduck, South African","Tadorna cana","perc_cards",2,0,12,34,0,39,0,6,0,4,3
"901","Gull, Sabine's","Xema sabini","perc_pres",13,0,67,0,0,20,0,0,0,0,0
"901","Gull, Sabine's","Xema sabini","perc_cards",2,0,93,0,0,4,0,0,0,0,0
"902","Tern, Gull-billed","Gelochelidon nilotica","perc_pres",0,0,0,0,0,33,0,0,0,67,0
"902","Tern, Gull-billed","Gelochelidon nilotica","perc_cards",0,0,0,0,0,18,0,0,0,82,0
"903","Tern, Black","Chlidonias niger","perc_pres",0,0,20,10,10,50,0,0,0,10,0
"903","Tern, Black","Chlidonias niger","perc_cards",0,0,30,5,5,55,0,0,0,5,0
"91","Duck, Knob-billed","Sarkidiornis melanotos","perc_pres",0,0,1,16,1,14,0,0,0,68,0
"91","Duck, Knob-billed","Sarkidiornis melanotos","perc_cards",0,0,1,7,0,21,0,0,0,71,0
"911","Warbler, Eurasian Reed","Acrocephalus scirpaceus","perc_pres",0,0,0,50,50,0,0,0,0,0,0
"911","Warbler, Eurasian Reed","Acrocephalus scirpaceus","perc_cards",0,0,0,50,50,0,0,0,0,0,0
"917","Flycatcher, Collared","Ficedula albicollis","perc_pres",0,0,0,0,0,50,0,0,0,50,0
"917","Flycatcher, Collared","Ficedula albicollis","perc_cards",0,0,0,0,0,67,0,0,0,33,0
"92","Goose, African Pygmy","Nettapus auritus","perc_pres",0,0,0,4,11,42,0,0,0,43,0
"92","Goose, African Pygmy","Nettapus auritus","perc_cards",0,0,0,4,7,51,0,0,0,39,0
"921","Canary, Lemon-breasted","Crithagra citrinipectus","perc_pres",0,0,0,0,6,62,0,0,0,31,0
"921","Canary, Lemon-breasted","Crithagra citrinipectus","perc_cards",0,0,0,0,1,84,0,0,0,15,0
"922","Plover, American Golden","Pluvialis dominica","perc_pres",0,0,38,0,0,38,0,0,0,25,0
"922","Plover, American Golden","Pluvialis dominica","perc_cards",0,0,82,0,0,14,0,0,0,5,0
"926","Sandpiper, Buff-breasted","Calidris subruficollis","perc_pres",0,0,14,14,0,57,0,0,0,14,0
"926","Sandpiper, Buff-breasted","Calidris subruficollis","perc_cards",0,0,6,11,0,50,0,0,0,33,0
"928","Pipit, Mountain","Anthus hoeschi","perc_pres",0,0,0,98,0,2,0,0,0,0,0
"928","Pipit, Mountain","Anthus hoeschi","perc_cards",0,0,0,98,0,2,0,0,0,0,0
"929","Phalarope, Wilson's","Phalaropus tricolor","perc_pres",0,0,0,0,0,100,0,0,0,0,0
"929","Phalarope, Wilson's","Phalaropus tricolor","perc_cards",0,0,0,0,0,100,0,0,0,0,0
"93","Shoveler, Northern","Spatula clypeata","perc_pres",0,0,0,0,0,100,0,0,0,0,0
"93","Shoveler, Northern","Spatula clypeata","perc_cards",0,0,0,0,0,100,0,0,0,0,0
"932","Gull, Franklin's","Leucophaeus pipixcan","perc_pres",0,0,33,7,0,60,0,0,0,0,0
"932","Gull, Franklin's","Leucophaeus pipixcan","perc_cards",0,0,37,17,0,46,0,0,0,0,0
"933","Gull, Black-headed","Chroicocephalus ridibundus","perc_pres",0,0,50,0,0,50,0,0,0,0,0
"933","Gull, Black-headed","Chroicocephalus ridibundus","perc_cards",0,0,50,0,0,50,0,0,0,0,0
"936","Tern, Bridled","Onychoprion anaethetus","perc_pres",0,0,0,0,0,50,0,0,0,50,0
"936","Tern, Bridled","Onychoprion anaethetus","perc_cards",0,0,0,0,0,79,0,0,0,21,0
"938","Tern, White-cheeked","Sterna repressa","perc_pres",0,0,0,0,100,0,0,0,0,0,0
"938","Tern, White-cheeked","Sterna repressa","perc_cards",0,0,0,0,100,0,0,0,0,0,0
"939","Noddy, Lesser","Anous tenuirostris","perc_pres",33,0,33,0,0,33,0,0,0,0,0
"939","Noddy, Lesser","Anous tenuirostris","perc_cards",30,0,40,0,0,30,0,0,0,0,0
"94","Shoveler, Cape","Spatula smithii","perc_pres",1,0,16,48,0,22,0,4,0,7,1
"94","Shoveler, Cape","Spatula smithii","perc_cards",2,0,25,31,0,37,0,1,0,4,1
"940","Dove, Rock","Columba livia","perc_pres",1,0,11,33,1,23,0,2,0,26,1
"940","Dove, Rock","Columba livia","perc_cards",1,0,14,35,2,31,0,0,0,17,0
"941","Parakeet, Rose-ringed","Psittacula krameri","perc_pres",0,0,2,41,8,30,0,1,0,19,0
"941","Parakeet, Rose-ringed","Psittacula krameri","perc_cards",0,0,0,56,2,32,0,0,0,10,0
"95","Duck, African Black","Anas sparsa","perc_pres",1,0,10,32,1,30,0,3,0,20,1
"95","Duck, African Black","Anas sparsa","perc_cards",0,0,8,38,1,33,0,1,0,19,0
"955","Plover, Little Ringed","Charadrius dubius","perc_pres",0,0,0,0,0,100,0,0,0,0,0
"955","Plover, Little Ringed","Charadrius dubius","perc_cards",0,0,0,0,0,100,0,0,0,0,0
"96","Duck, Yellow-billed","Anas undulata","perc_pres",2,0,10,43,1,26,0,5,0,11,1
"96","Duck, Yellow-billed","Anas undulata","perc_cards",1,0,15,38,1,34,0,1,0,9,0
"969","Blackcap, Blackcap","Sylvia atricapilla","perc_pres",0,0,33,0,0,67,0,0,0,0,0
"969","Blackcap, Blackcap","Sylvia atricapilla","perc_cards",0,0,75,0,0,25,0,0,0,0,0
"97","Teal, Red-billed","Anas erythrorhyncha","perc_pres",1,0,11,40,1,24,0,4,0,18,1
"97","Teal, Red-billed","Anas erythrorhyncha","perc_cards",1,0,17,31,1,33,0,1,0,15,1
"974","Duck, Hybrid Red/Yellow-billed","Anas erythroryncha/undulata","perc_pres",0,0,20,60,0,0,0,0,0,20,0
"974","Duck, Hybrid Red/Yellow-billed","Anas erythroryncha/undulata","perc_cards",0,0,10,60,0,0,0,0,0,30,0
"977","Boubou, Ethiopian","Laniarius aethiopicus","perc_pres",0,0,0,0,0,27,0,0,0,73,0
"977","Boubou, Ethiopian","Laniarius aethiopicus","perc_cards",0,0,0,0,0,77,0,0,0,23,0
"98","Teal, Cape","Anas capensis","perc_pres",1,0,22,28,0,28,0,6,0,10,3
"98","Teal, Cape","Anas capensis","perc_cards",3,0,28,15,1,46,0,1,0,4,2
"980","Partridge, Chukar","Alectoris chukar","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"980","Partridge, Chukar","Alectoris chukar","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"981","Sandpiper, Broad-billed","Calidris falcinellus","perc_pres",0,0,33,0,0,67,0,0,0,0,0
"981","Sandpiper, Broad-billed","Calidris falcinellus","perc_cards",0,0,12,0,0,88,0,0,0,0,0
"982","Egret, Slaty","Egretta vinaceigula","perc_pres",0,0,0,23,0,31,0,0,0,46,0
"982","Egret, Slaty","Egretta vinaceigula","perc_cards",0,0,0,60,0,24,0,0,0,16,0
"984","Petrel, Northern Giant","Macronectes halli","perc_pres",11,0,83,0,0,6,0,0,0,0,0
"984","Petrel, Northern Giant","Macronectes halli","perc_cards",14,0,84,0,0,2,0,0,0,0,0
"985","Stint, Temminck's","Calidris temminckii","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"985","Stint, Temminck's","Calidris temminckii","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"987","Penguin, King","Aptenodytes patagonicus","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"987","Penguin, King","Aptenodytes patagonicus","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"989","Crow, House","Corvus splendens","perc_pres",5,0,34,0,14,48,0,0,0,0,0
"989","Crow, House","Corvus splendens","perc_cards",0,0,66,0,3,30,0,0,0,0,0
"99","Teal, Blue-billed","Spatula hottentota","perc_pres",0,0,5,44,2,29,0,0,0,19,0
"99","Teal, Blue-billed","Spatula hottentota","perc_cards",0,0,10,35,6,37,0,0,0,12,0
"997","Sandpiper, White-rumped","Calidris fuscicollis","perc_pres",0,0,0,0,33,67,0,0,0,0,0
"997","Sandpiper, White-rumped","Calidris fuscicollis","perc_cards",0,0,0,0,29,71,0,0,0,0,0
