system:index,0,1,AREA,Area_km2,Area_m2,BOTTOM,CENTREX,CENTREY,ID,LABEL,LEFT,PENTADE,QDGC,RIGHT,TOP,histogram,.geo
00000000000000001a84,78616.6000000002,2557.0980392156853,0.0069,62.77,6.277103305E7,-30.5,30.625,-30.458333,36380,HD138,30.583333,3025_3035,3030BC,30.666667,-30.416667,"{1=2557.0980392156853, 0=78616.6000000002}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a85,1466.5215686274473,1073.6431372549,0.0069,1.97,1966050.18,-30.5,30.708333,-30.458333,36381,HE138,30.666667,3025_3040,3030BC,30.75,-30.416667,"{1=1073.6431372549, 0=1466.5215686274473}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a86,16134.43921568625,720.8470588235296,0.0069,13.03,1.303442981E7,-30.583333,17.375,-30.541667,36485,BA139,17.333333,3030_1720,3017CB,17.416667,-30.5,"{1=720.8470588235296, 0=16134.43921568625}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a87,93524.11764705913,,0.0069,72.28,7.227826228E7,-30.583333,17.458333,-30.541667,36486,BB139,17.416667,3030_1725,3017CB,17.5,-30.5,{0=93524.11764705913},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a88,95585.23529411713,,0.0069,73.88,7.3875394E7,-30.583333,17.541667,-30.541667,36487,BC139,17.5,3030_1730,3017DA,17.583333,-30.5,{0=95585.23529411713},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a89,95590.0862745101,,0.0069,73.88,7.3875394E7,-30.583333,17.625,-30.541667,36488,BD139,17.583333,3030_1735,3017DA,17.666667,-30.5,{0=95590.0862745101},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8a,95586.45098039303,,0.0069,73.88,7.3875394E7,-30.583333,17.708333,-30.541667,36489,BE139,17.666667,3030_1740,3017DA,17.75,-30.5,{0=95586.45098039303},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8b,95586.45098039162,,0.0069,73.88,7.3875394E7,-30.583333,17.791667,-30.541667,36490,BF139,17.75,3030_1745,3017DB,17.833333,-30.5,{0=95586.45098039162},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8c,95591.29803921578,,0.0069,73.88,7.3875394E7,-30.583333,17.875,-30.541667,36491,BG139,17.833333,3030_1750,3017DB,17.916667,-30.5,{0=95591.29803921578},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8d,95585.23529411717,,0.0069,73.88,7.3875394E7,-30.583333,17.958333,-30.541667,36492,BH139,17.916667,3030_1755,3017DB,18.0,-30.5,{0=95585.23529411717},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8e,95585.23529411855,,0.0069,73.88,7.3875394E7,-30.583333,18.041667,-30.541667,36493,BI139,18.0,3030_1800,3018CA,18.083333,-30.5,{0=95585.23529411855},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8f,95591.29803921517,,0.0069,73.88,7.3875394E7,-30.583333,18.125,-30.541667,36494,BJ139,18.083333,3030_1805,3018CA,18.166667,-30.5,{0=95591.29803921517},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a90,95585.23529411721,,0.0069,73.88,7.3875394E7,-30.583333,18.208333,-30.541667,36495,BK139,18.166667,3030_1810,3018CA,18.25,-30.5,{0=95585.23529411721},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a91,95590.08235294068,,0.0069,73.88,7.3875394E7,-30.583333,18.291667,-30.541667,36496,BL139,18.25,3030_1815,3018CB,18.333333,-30.5,{0=95590.08235294068},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a92,95585.23529411855,,0.0069,73.88,7.3875394E7,-30.583333,18.375,-30.541667,36497,BM139,18.333333,3030_1820,3018CB,18.416667,-30.5,{0=95585.23529411855},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a93,95586.44705882299,,0.0069,73.88,7.3875394E7,-30.583333,18.458333,-30.541667,36498,BN139,18.416667,3030_1825,3018CB,18.5,-30.5,{0=95586.44705882299},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a94,95591.29803921582,,0.0069,73.88,7.3875394E7,-30.583333,18.541667,-30.541667,36499,BO139,18.5,3030_1830,3018DA,18.583333,-30.5,{0=95591.29803921582},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a95,95585.23529411713,,0.0069,73.88,7.3875394E7,-30.583333,18.625,-30.541667,36500,BP139,18.583333,3030_1835,3018DA,18.666667,-30.5,{0=95585.23529411713},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a96,95585.23529411854,,0.0069,73.88,7.3875394E7,-30.583333,18.708333,-30.541667,36501,BQ139,18.666667,3030_1840,3018DA,18.75,-30.5,{0=95585.23529411854},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a97,95590.08627450948,,0.0069,73.88,7.3875394E7,-30.583333,18.791667,-30.541667,36502,BR139,18.75,3030_1845,3018DB,18.833333,-30.5,{0=95590.08627450948},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a98,95586.45098039301,,0.0069,73.88,7.3875394E7,-30.583333,18.875,-30.541667,36503,BS139,18.833333,3030_1850,3018DB,18.916667,-30.5,{0=95586.45098039301},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a99,95590.08627450997,,0.0069,73.88,7.3875394E7,-30.583333,18.958333,-30.541667,36504,BT139,18.916667,3030_1855,3018DB,19.0,-30.5,{0=95590.08627450997},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9a,95585.23529411756,,0.0069,73.88,7.3875394E7,-30.583333,19.041667,-30.541667,36505,BU139,19.0,3030_1900,3019CA,19.083333,-30.5,{0=95585.23529411756},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9b,95585.23921568594,,0.0069,73.88,7.3875394E7,-30.583333,19.125,-30.541667,36506,BV139,19.083333,3030_1905,3019CA,19.166667,-30.5,{0=95585.23921568594},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9c,95591.2980392158,,0.0069,73.88,7.3875394E7,-30.583333,19.208333,-30.541667,36507,BW139,19.166667,3030_1910,3019CA,19.25,-30.5,{0=95591.2980392158},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9d,95586.44705882389,,0.0069,73.88,7.3875394E7,-30.583333,19.291667,-30.541667,36508,BX139,19.25,3030_1915,3019CB,19.333333,-30.5,{0=95586.44705882389},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9e,95585.23529411713,,0.0069,73.88,7.3875394E7,-30.583333,19.375,-30.541667,36509,BY139,19.333333,3030_1920,3019CB,19.416667,-30.5,{0=95585.23529411713},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9f,95590.08627451015,,0.0069,73.88,7.3875394E7,-30.583333,19.458333,-30.541667,36510,CZ139,19.416667,3030_1925,3019CB,19.5,-30.5,{0=95590.08627451015},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa0,95585.23529411654,,0.0069,73.88,7.3875394E7,-30.583333,19.541667,-30.541667,36511,CA139,19.5,3030_1930,3019DA,19.583333,-30.5,{0=95585.23529411654},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa1,95586.44705882377,,0.0069,73.88,7.3875394E7,-30.583333,19.625,-30.541667,36512,CB139,19.583333,3030_1935,3019DA,19.666667,-30.5,{0=95586.44705882377},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa2,95590.08235294068,,0.0069,73.88,7.3875394E7,-30.583333,19.708333,-30.541667,36513,CC139,19.666667,3030_1940,3019DA,19.75,-30.5,{0=95590.08235294068},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa3,95585.23529411796,,0.0069,73.88,7.3875394E7,-30.583333,19.791667,-30.541667,36514,CD139,19.75,3030_1945,3019DB,19.833333,-30.5,{0=95585.23529411796},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa4,95591.29803921557,,0.0069,73.88,7.3875394E7,-30.583333,19.875,-30.541667,36515,CE139,19.833333,3030_1950,3019DB,19.916667,-30.5,{0=95591.29803921557},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa5,95586.45098039297,,0.0069,73.88,7.3875394E7,-30.583333,19.958333,-30.541667,36516,CF139,19.916667,3030_1955,3019DB,20.0,-30.5,{0=95586.45098039297},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa6,95586.44705882297,,0.0069,73.88,7.3875394E7,-30.583333,20.041667,-30.541667,36517,CG139,20.0,3030_2000,3020CA,20.083333,-30.5,{0=95586.44705882297},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa7,95590.0862745095,,0.0069,73.88,7.3875394E7,-30.583333,20.125,-30.541667,36518,CH139,20.083333,3030_2005,3020CA,20.166667,-30.5,{0=95590.0862745095},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa8,95585.23921568594,,0.0069,73.88,7.3875394E7,-30.583333,20.208333,-30.541667,36519,CI139,20.166667,3030_2010,3020CA,20.25,-30.5,{0=95585.23921568594},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa9,95585.23921568596,,0.0069,73.88,7.3875394E7,-30.583333,20.291667,-30.541667,36520,CJ139,20.25,3030_2015,3020CB,20.333333,-30.5,{0=95585.23921568596},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aaa,95591.2980392158,,0.0069,73.88,7.3875394E7,-30.583333,20.375,-30.541667,36521,CK139,20.333333,3030_2020,3020CB,20.416667,-30.5,{0=95591.2980392158},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aab,95585.23529411755,,0.0069,73.88,7.3875394E7,-30.583333,20.458333,-30.541667,36522,CL139,20.416667,3030_2025,3020CB,20.5,-30.5,{0=95585.23529411755},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aac,95590.08627451015,,0.0069,73.88,7.3875394E7,-30.583333,20.541667,-30.541667,36523,CM139,20.5,3030_2030,3020DA,20.583333,-30.5,{0=95590.08627451015},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aad,95585.23529411654,,0.0069,73.88,7.3875394E7,-30.583333,20.625,-30.541667,36524,CN139,20.583333,3030_2035,3020DA,20.666667,-30.5,{0=95585.23529411654},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aae,95586.44705882305,,0.0069,73.88,7.3875394E7,-30.583333,20.708333,-30.541667,36525,CO139,20.666667,3030_2040,3020DA,20.75,-30.5,{0=95586.44705882305},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aaf,95591.29411764652,,0.0069,73.88,7.3875394E7,-30.583333,20.791667,-30.541667,36526,CP139,20.75,3030_2045,3020DB,20.833333,-30.5,{0=95591.29411764652},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab0,95585.23529411797,,0.0069,73.88,7.3875394E7,-30.583333,20.875,-30.541667,36527,CQ139,20.833333,3030_2050,3020DB,20.916667,-30.5,{0=95585.23529411797},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab1,95585.2352941173,,0.0069,73.88,7.3875394E7,-30.583333,20.958333,-30.541667,36528,CR139,20.916667,3030_2055,3020DB,21.0,-30.5,{0=95585.2352941173},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab2,95590.0823529421,,0.0069,73.88,7.3875394E7,-30.583333,21.041667,-30.541667,36529,CS139,21.0,3030_2100,3021CA,21.083333,-30.5,{0=95590.0823529421},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab3,95586.44705882297,,0.0069,73.88,7.3875394E7,-30.583333,21.125,-30.541667,36530,CT139,21.083333,3030_2105,3021CA,21.166667,-30.5,{0=95586.44705882297},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab4,95590.08627450996,,0.0069,73.88,7.3875394E7,-30.583333,21.208333,-30.541667,36531,CU139,21.166667,3030_2110,3021CA,21.25,-30.5,{0=95590.08627450996},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab5,95585.23921568594,,0.0069,73.88,7.3875394E7,-30.583333,21.291667,-30.541667,36532,CV139,21.25,3030_2115,3021CB,21.333333,-30.5,{0=95585.23921568594},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab6,95585.23529411852,,0.0069,73.88,7.3875394E7,-30.583333,21.375,-30.541667,36533,CW139,21.333333,3030_2120,3021CB,21.416667,-30.5,{0=95585.23529411852},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab7,95590.08627450997,,0.0069,73.88,7.3875394E7,-30.583333,21.458333,-30.541667,36534,CX139,21.416667,3030_2125,3021CB,21.5,-30.5,{0=95590.08627450997},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab8,95586.45098039226,,0.0069,73.88,7.3875394E7,-30.583333,21.541667,-30.541667,36535,CY139,21.5,3030_2130,3021DA,21.583333,-30.5,{0=95586.45098039226},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab9,95585.23921568594,,0.0069,73.88,7.3875394E7,-30.583333,21.625,-30.541667,36536,DZ139,21.583333,3030_2135,3021DA,21.666667,-30.5,{0=95585.23921568594},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aba,95591.29803921576,,0.0069,73.88,7.3875394E7,-30.583333,21.708333,-30.541667,36537,DA139,21.666667,3030_2140,3021DA,21.75,-30.5,{0=95591.29803921576},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abb,95585.23529411774,,0.0069,73.88,7.3875394E7,-30.583333,21.791667,-30.541667,36538,DB139,21.75,3030_2145,3021DB,21.833333,-30.5,{0=95585.23529411774},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abc,95585.2352941173,,0.0069,73.88,7.3875394E7,-30.583333,21.875,-30.541667,36539,DC139,21.833333,3030_2150,3021DB,21.916667,-30.5,{0=95585.2352941173},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abd,95591.29803921582,,0.0069,73.88,7.3875394E7,-30.583333,21.958333,-30.541667,36540,DD139,21.916667,3030_2155,3021DB,22.0,-30.5,{0=95591.29803921582},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abe,95585.23529411702,,0.0069,73.88,7.3875394E7,-30.583333,22.041667,-30.541667,36541,DE139,22.0,3030_2200,3022CA,22.083333,-30.5,{0=95585.23529411702},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abf,95590.08235294209,,0.0069,73.88,7.3875394E7,-30.583333,22.125,-30.541667,36542,DF139,22.083333,3030_2205,3022CA,22.166667,-30.5,{0=95590.08235294209},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac0,95581.23529411713,4.0,0.0069,73.88,7.3875394E7,-30.583333,22.208333,-30.541667,36543,DG139,22.166667,3030_2210,3022CA,22.25,-30.5,"{1=4.0, 0=95581.23529411713}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac1,95586.4470588244,,0.0069,73.88,7.3875394E7,-30.583333,22.291667,-30.541667,36544,DH139,22.25,3030_2215,3022CB,22.333333,-30.5,{0=95586.4470588244},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac2,95590.08627450994,,0.0069,73.88,7.3875394E7,-30.583333,22.375,-30.541667,36545,DI139,22.333333,3030_2220,3022CB,22.416667,-30.5,{0=95590.08627450994},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac3,95585.23529411854,,0.0069,73.88,7.3875394E7,-30.583333,22.458333,-30.541667,36546,DJ139,22.416667,3030_2225,3022CB,22.5,-30.5,{0=95585.23529411854},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac4,95585.23529411713,,0.0069,73.88,7.3875394E7,-30.583333,22.541667,-30.541667,36547,DK139,22.5,3030_2230,3022DA,22.583333,-30.5,{0=95585.23529411713},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac5,95591.29803921538,,0.0069,73.88,7.3875394E7,-30.583333,22.625,-30.541667,36548,DL139,22.583333,3030_2235,3022DA,22.666667,-30.5,{0=95591.29803921538},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac6,95585.23921568594,,0.0069,73.88,7.3875394E7,-30.583333,22.708333,-30.541667,36549,DM139,22.666667,3030_2240,3022DA,22.75,-30.5,{0=95585.23921568594},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac7,95590.08627450996,,0.0069,73.88,7.3875394E7,-30.583333,22.791667,-30.541667,36550,DN139,22.75,3030_2245,3022DB,22.833333,-30.5,{0=95590.08627450996},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac8,95585.23529411791,,0.0069,73.88,7.3875394E7,-30.583333,22.875,-30.541667,36551,DO139,22.833333,3030_2250,3022DB,22.916667,-30.5,{0=95585.23529411791},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac9,95585.23921568596,,0.0069,73.88,7.3875394E7,-30.583333,22.958333,-30.541667,36552,DP139,22.916667,3030_2255,3022DB,23.0,-30.5,{0=95585.23921568596},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aca,95591.2980392158,,0.0069,73.88,7.3875394E7,-30.583333,23.041667,-30.541667,36553,DQ139,23.0,3030_2300,3023CA,23.083333,-30.5,{0=95591.2980392158},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acb,95585.23529411713,,0.0069,73.88,7.3875394E7,-30.583333,23.125,-30.541667,36554,DR139,23.083333,3030_2305,3023CA,23.166667,-30.5,{0=95585.23529411713},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acc,95585.23529411788,,0.0069,73.88,7.3875394E7,-30.583333,23.208333,-30.541667,36555,DS139,23.166667,3030_2310,3023CA,23.25,-30.5,{0=95585.23529411788},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acd,95590.08627450874,,0.0069,73.88,7.3875394E7,-30.583333,23.291667,-30.541667,36556,DT139,23.25,3030_2315,3023CB,23.333333,-30.5,{0=95590.08627450874},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ace,95586.4470588244,,0.0069,73.88,7.3875394E7,-30.583333,23.375,-30.541667,36557,DU139,23.333333,3030_2320,3023CB,23.416667,-30.5,{0=95586.4470588244},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acf,95591.29803921608,,0.0069,73.88,7.3875394E7,-30.583333,23.458333,-30.541667,36558,DV139,23.416667,3030_2325,3023CB,23.5,-30.5,{0=95591.29803921608},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad0,95584.02352941287,,0.0069,73.88,7.3875394E7,-30.583333,23.541667,-30.541667,36559,DW139,23.5,3030_2330,3023DA,23.583333,-30.5,{0=95584.02352941287},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad1,95585.23529411654,,0.0069,73.88,7.3875394E7,-30.583333,23.625,-30.541667,36560,DX139,23.583333,3030_2335,3023DA,23.666667,-30.5,{0=95585.23529411654},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad2,95591.29803921554,,0.0069,73.88,7.3875394E7,-30.583333,23.708333,-30.541667,36561,DY139,23.666667,3030_2340,3023DA,23.75,-30.5,{0=95591.29803921554},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad3,95531.4509803916,55.0,0.0069,73.88,7.3875394E7,-30.583333,23.791667,-30.541667,36562,EZ139,23.75,3030_2345,3023DB,23.833333,-30.5,"{1=55.0, 0=95531.4509803916}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad4,95585.23529411854,,0.0069,73.88,7.3875394E7,-30.583333,23.875,-30.541667,36563,EA139,23.833333,3030_2350,3023DB,23.916667,-30.5,{0=95585.23529411854},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad5,95590.08627450996,,0.0069,73.88,7.3875394E7,-30.583333,23.958333,-30.541667,36564,EB139,23.916667,3030_2355,3023DB,24.0,-30.5,{0=95590.08627450996},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad6,95585.23921568623,,0.0069,73.88,7.3875394E7,-30.583333,24.041667,-30.541667,36565,EC139,24.0,3030_2400,3024CA,24.083333,-30.5,{0=95585.23921568623},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad7,95586.4509803916,,0.0069,73.88,7.3875394E7,-30.583333,24.125,-30.541667,36566,ED139,24.083333,3030_2405,3024CA,24.166667,-30.5,{0=95586.4509803916},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad8,95590.08627450996,,0.0069,73.88,7.3875394E7,-30.583333,24.208333,-30.541667,36567,EE139,24.166667,3030_2410,3024CA,24.25,-30.5,{0=95590.08627450996},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad9,95585.23529411745,,0.0069,73.88,7.3875394E7,-30.583333,24.291667,-30.541667,36568,EF139,24.25,3030_2415,3024CB,24.333333,-30.5,{0=95585.23529411745},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ada,95567.08627450874,23.0,0.0069,73.88,7.3875394E7,-30.583333,24.375,-30.541667,36569,EG139,24.333333,3030_2420,3024CB,24.416667,-30.5,"{1=23.0, 0=95567.08627450874}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001adb,95585.23529411797,,0.0069,73.88,7.3875394E7,-30.583333,24.458333,-30.541667,36570,EH139,24.416667,3030_2425,3024CB,24.5,-30.5,{0=95585.23529411797},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001adc,95586.4470588239,,0.0069,73.88,7.3875394E7,-30.583333,24.541667,-30.541667,36571,EI139,24.5,3030_2430,3024DA,24.583333,-30.5,{0=95586.4470588239},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001add,95590.0823529421,,0.0069,73.88,7.3875394E7,-30.583333,24.625,-30.541667,36572,EJ139,24.583333,3030_2435,3024DA,24.666667,-30.5,{0=95590.0823529421},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ade,95550.23529411656,35.0,0.0069,73.88,7.3875394E7,-30.583333,24.708333,-30.541667,36573,EK139,24.666667,3030_2440,3024DA,24.75,-30.5,"{1=35.0, 0=95550.23529411656}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001adf,95585.23529411797,,0.0069,73.88,7.3875394E7,-30.583333,24.791667,-30.541667,36574,EL139,24.75,3030_2445,3024DB,24.833333,-30.5,{0=95585.23529411797},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae0,95591.29411764682,,0.0069,73.88,7.3875394E7,-30.583333,24.875,-30.541667,36575,EM139,24.833333,3030_2450,3024DB,24.916667,-30.5,{0=95591.29411764682},"{""type"":""MultiPoint"",""coordinates"":[]}"
